"comm_zip","Count"
"6.0760",1
"6.0759",1
"6.0750",1
"6.0723",1
"6.0714",1
"6.0713",1
"6.0707",1
"6.0696",1
"6.0690",1
"6.0688",1
"6.0686",1
"6.0684",1
"6.0676",1
"6.0662",1
"6.0654",1
"6.0645",1
"6.0640",1
"6.0632",1
"6.0613",1
"6.0610",1
"6.0590",1
"6.0576",1
"6.0571",1
"6.0554",1
"6.0543",1
"6.0537",1
"6.0536",1
"6.0515",1
"6.0501",1
"6.0500",1
"6.0495",1
"6.0486",1
"6.0465",1
"6.0451",1
"6.0448",1
"6.0444",1
"6.0426",1
"6.0411",1
"6.0407",1
"6.0398",1
"6.0390",1
"6.0372",1
"6.0361",1
"6.0340",1
"6.0326",1
"6.0325",1
"6.0324",1
"6.0320",1
"6.0316",1
"6.0306",1
"6.0300",1
"6.0294",1
"6.0291",1
"6.0287",1
"6.0269",1
"6.0260",1
"6.0258",1
"6.0232",1
"6.0224",1
"6.0220",1
"6.0207",1
"6.0200",1
"6.0174",1
"6.0172",1
"6.0171",1
"6.0168",1
"6.0165",1
"6.0162",1
"6.0160",1
"6.0148",1
"6.0144",1
"6.0138",1
"6.0130",1
"6.0125",1
"6.0116",1
"6.0112",1
"6.0109",1
"6.0100",1
"6.0081",1
"6.0078",1
"6.0075",1
"6.0064",1
"6.0060",1
"6.0032",1
"6.0028",1
"6.0027",1
"6.0021",1
"6.0016",1
"6.0005",1
"59.8000",1
"59.7990",1
"59.7861",1
"59.7540",1
"59.7046",1
"59.6505",1
"59.5929",1
"59.5602",1
"59.5080",1
"59.4213",1
"59.3050",1
"59.1948",1
"59.1584",1
"59.1294",1
"59.0820",1
"587.9658",1
"58.9484",1
"58.5792",1
"58.5442",1
"58.2817",1
"58.1900",1
"58.1880",1
"58.1728",1
"58.1224",1
"58.0635",1
"577.6569",1
"57.9302",1
"57.8920",1
"57.8824",1
"57.8458",1
"57.8424",1
"57.7160",1
"57.6955",1
"57.3108",1
"57.2304",1
"57.1946",1
"57.0696",1
"57.0500",1
"57.0000",1
"567.7748",1
"564.6816",1
"56.9618",1
"56.8160",1
"56.6148",1
"56.4489",1
"56.4256",1
"56.3815",1
"56.2080",1
"56.0000",1
"559.0858",1
"558.3312",1
"556.9533",1
"556.0215",1
"550.7940",1
"55.9862",1
"55.5772",1
"55.3968",1
"55.3850",1
"55.3600",1
"55.3142",1
"55.2816",1
"55.2630",1
"54.9310",1
"54.6006",1
"54.5811",1
"54.4572",1
"54.3279",1
"54.3051",1
"54.2853",1
"54.1944",1
"54.1476",1
"539.7704",1
"532.4375",1
"532.3578",1
"530.2017",1
"53.9037",1
"53.8755",1
"53.8684",1
"53.8327",1
"53.7851",1
"53.6734",1
"53.5767",1
"53.5101",1
"53.4998",1
"53.3505",1
"53.1916",1
"53.1854",1
"53.1432",1
"53.0187",1
"53.0001",1
"526.5325",1
"525.4000",1
"521.5518",1
"52.9573",1
"52.9322",1
"52.8812",1
"52.8003",1
"52.6588",1
"52.5640",1
"52.3775",1
"52.3332",1
"52.2493",1
"52.1031",1
"513.4728",1
"511.5825",1
"51.9164",1
"51.8976",1
"51.6094",1
"51.5964",1
"51.3332",1
"51.0986",1
"51.0416",1
"5071.5084",1
"505.4712",1
"50.8747",1
"50.6943",1
"50.5641",1
"50.5080",1
"50.4900",1
"50.4612",1
"50.3008",1
"50.2710",1
"50.2557",1
"50.2180",1
"50.2158",1
"50.1730",1
"50.0548",1
"50.0544",1
"50.0526",1
"5.9995",1
"5.9993",1
"5.9985",1
"5.9972",1
"5.9960",1
"5.9943",1
"5.9928",1
"5.9925",1
"5.9924",1
"5.9920",1
"5.9904",1
"5.9900",1
"5.9892",1
"5.9891",1
"5.9862",1
"5.9850",1
"5.9831",1
"5.9824",1
"5.9813",1
"5.9784",1
"5.9780",1
"5.9774",1
"5.9772",1
"5.9768",1
"5.9761",1
"5.9760",1
"5.9752",1
"5.9750",1
"5.9748",1
"5.9742",1
"5.9731",1
"5.9724",1
"5.9721",1
"5.9717",1
"5.9711",1
"5.9698",1
"5.9680",1
"5.9655",1
"5.9648",1
"5.9632",1
"5.9612",1
"5.9605",1
"5.9596",1
"5.9590",1
"5.9570",1
"5.9565",1
"5.9554",1
"5.9546",1
"5.9540",1
"5.9534",1
"5.9528",1
"5.9527",1
"5.9525",1
"5.9510",1
"5.9508",1
"5.9488",1
"5.9478",1
"5.9472",1
"5.9449",1
"5.9429",1
"5.9424",1
"5.9420",1
"5.9418",1
"5.9415",1
"5.9412",1
"5.9408",1
"5.9400",1
"5.9388",1
"5.9385",1
"5.9367",1
"5.9364",1
"5.9353",1
"5.9346",1
"5.9337",1
"5.9334",1
"5.9330",1
"5.9320",1
"5.9318",1
"5.9312",1
"5.9310",1
"5.9301",1
"5.9299",1
"5.9296",1
"5.9295",1
"5.9285",1
"5.9272",1
"5.9268",1
"5.9262",1
"5.9255",1
"5.9250",1
"5.9248",1
"5.9241",1
"5.9238",1
"5.9234",1
"5.9220",1
"5.9218",1
"5.9206",1
"5.9204",1
"5.9202",1
"5.9194",1
"5.9190",1
"5.9184",1
"5.9156",1
"5.9144",1
"5.9143",1
"5.9126",1
"5.9124",1
"5.9115",1
"5.9108",1
"5.9104",1
"5.9100",1
"5.9096",1
"5.9090",1
"5.9086",1
"5.9081",1
"5.9080",1
"5.9073",1
"5.9072",1
"5.9070",1
"5.9064",1
"5.9042",1
"5.9041",1
"5.9030",1
"5.9024",1
"5.9022",1
"5.9016",1
"5.9010",1
"5.9008",1
"5.8995",1
"5.8980",1
"5.8968",1
"5.8956",1
"5.8953",1
"5.8950",1
"5.8949",1
"5.8940",1
"5.8930",1
"5.8927",1
"5.8922",1
"5.8919",1
"5.8914",1
"5.8912",1
"5.8905",1
"5.8903",1
"5.8890",1
"5.8877",1
"5.8870",1
"5.8869",1
"5.8861",1
"5.8860",1
"5.8854",1
"5.8850",1
"5.8843",1
"5.8835",1
"5.8830",1
"5.8824",1
"5.8820",1
"5.8807",1
"5.8805",1
"5.8775",1
"5.8761",1
"5.8752",1
"5.8740",1
"5.8738",1
"5.8735",1
"5.8729",1
"5.8725",1
"5.8708",1
"5.8696",1
"5.8692",1
"5.8684",1
"5.8682",1
"5.8653",1
"5.8652",1
"5.8650",1
"5.8644",1
"5.8640",1
"5.8620",1
"5.8608",1
"5.8599",1
"5.8590",1
"5.8584",1
"5.8580",1
"5.8578",1
"5.8577",1
"5.8572",1
"5.8548",1
"5.8535",1
"5.8518",1
"5.8509",1
"5.8507",1
"5.8506",1
"5.8498",1
"5.8485",1
"5.8482",1
"5.8476",1
"5.8474",1
"5.8463",1
"5.8448",1
"5.8440",1
"5.8425",1
"5.8401",1
"5.8390",1
"5.8380",1
"5.8373",1
"5.8360",1
"5.8349",1
"5.8343",1
"5.8342",1
"5.8335",1
"5.8300",1
"5.8280",1
"5.8279",1
"5.8277",1
"5.8261",1
"5.8260",1
"5.8256",1
"5.8254",1
"5.8245",1
"5.8239",1
"5.8234",1
"5.8216",1
"5.8185",1
"5.8175",1
"5.8158",1
"5.8149",1
"5.8146",1
"5.8145",1
"5.8110",1
"5.8106",1
"5.8104",1
"5.8098",1
"5.8096",1
"5.8090",1
"5.8070",1
"5.8065",1
"5.8064",1
"5.8048",1
"5.8045",1
"5.8023",1
"5.8002",1
"5.7996",1
"5.7992",1
"5.7984",1
"5.7981",1
"5.7975",1
"5.7972",1
"5.7967",1
"5.7953",1
"5.7950",1
"5.7948",1
"5.7939",1
"5.7936",1
"5.7930",1
"5.7926",1
"5.7912",1
"5.7905",1
"5.7897",1
"5.7893",1
"5.7870",1
"5.7868",1
"5.7863",1
"5.7862",1
"5.7861",1
"5.7855",1
"5.7845",1
"5.7840",1
"5.7836",1
"5.7825",1
"5.7817",1
"5.7810",1
"5.7805",1
"5.7800",1
"5.7785",1
"5.7772",1
"5.7770",1
"5.7769",1
"5.7764",1
"5.7759",1
"5.7738",1
"5.7722",1
"5.7710",1
"5.7707",1
"5.7706",1
"5.7684",1
"5.7681",1
"5.7660",1
"5.7648",1
"5.7640",1
"5.7620",1
"5.7611",1
"5.7610",1
"5.7603",1
"5.7595",1
"5.7590",1
"5.7567",1
"5.7564",1
"5.7563",1
"5.7560",1
"5.7508",1
"5.7498",1
"5.7497",1
"5.7494",1
"5.7486",1
"5.7482",1
"5.7465",1
"5.7456",1
"5.7445",1
"5.7444",1
"5.7440",1
"5.7431",1
"5.7425",1
"5.7414",1
"5.7402",1
"5.7400",1
"5.7381",1
"5.7376",1
"5.7355",1
"5.7342",1
"5.7333",1
"5.7316",1
"5.7315",1
"5.7312",1
"5.7309",1
"5.7291",1
"5.7289",1
"5.7280",1
"5.7260",1
"5.7257",1
"5.7228",1
"5.7225",1
"5.7217",1
"5.7204",1
"5.7200",1
"5.7192",1
"5.7189",1
"5.7184",1
"5.7144",1
"5.7136",1
"5.7133",1
"5.7116",1
"5.7086",1
"5.7075",1
"5.7058",1
"5.7052",1
"5.7044",1
"5.7042",1
"5.7031",1
"5.7018",1
"5.7001",1
"5.6997",1
"5.6994",1
"5.6988",1
"5.6978",1
"5.6976",1
"5.6969",1
"5.6966",1
"5.6964",1
"5.6940",1
"5.6927",1
"5.6916",1
"5.6912",1
"5.6910",1
"5.6900",1
"5.6889",1
"5.6888",1
"5.6875",1
"5.6835",1
"5.6832",1
"5.6824",1
"5.6823",1
"5.6816",1
"5.6808",1
"5.6780",1
"5.6764",1
"5.6741",1
"5.6734",1
"5.6729",1
"5.6720",1
"5.6704",1
"5.6696",1
"5.6694",1
"5.6688",1
"5.6683",1
"5.6674",1
"5.6672",1
"5.6670",1
"5.6668",1
"5.6620",1
"5.6615",1
"5.6608",1
"5.6606",1
"5.6605",1
"5.6602",1
"5.6600",1
"5.6595",1
"5.6592",1
"5.6588",1
"5.6559",1
"5.6556",1
"5.6544",1
"5.6540",1
"5.6538",1
"5.6529",1
"5.6490",1
"5.6488",1
"5.6464",1
"5.6462",1
"5.6460",1
"5.6450",1
"5.6449",1
"5.6448",1
"5.6445",1
"5.6441",1
"5.6400",1
"5.6394",1
"5.6386",1
"5.6385",1
"5.6380",1
"5.6375",1
"5.6372",1
"5.6368",1
"5.6353",1
"5.6350",1
"5.6349",1
"5.6342",1
"5.6334",1
"5.6315",1
"5.6310",1
"5.6300",1
"5.6298",1
"5.6294",1
"5.6290",1
"5.6289",1
"5.6286",1
"5.6277",1
"5.6268",1
"5.6265",1
"5.6252",1
"5.6232",1
"5.6224",1
"5.6212",1
"5.6196",1
"5.6175",1
"5.6168",1
"5.6147",1
"5.6144",1
"5.6140",1
"5.6124",1
"5.6105",1
"5.6100",1
"5.6080",1
"5.6070",1
"5.6060",1
"5.6057",1
"5.6055",1
"5.6052",1
"5.6051",1
"5.6049",1
"5.6040",1
"5.6020",1
"5.6007",1
"5.5980",1
"5.5979",1
"5.5968",1
"5.5955",1
"5.5946",1
"5.5944",1
"5.5939",1
"5.5935",1
"5.5910",1
"5.5905",1
"5.5899",1
"5.5880",1
"5.5876",1
"5.5869",1
"5.5863",1
"5.5835",1
"5.5833",1
"5.5824",1
"5.5822",1
"5.5794",1
"5.5790",1
"5.5776",1
"5.5768",1
"5.5764",1
"5.5762",1
"5.5759",1
"5.5755",1
"5.5744",1
"5.5742",1
"5.5740",1
"5.5706",1
"5.5696",1
"5.5695",1
"5.5689",1
"5.5682",1
"5.5675",1
"5.5665",1
"5.5648",1
"5.5645",1
"5.5610",1
"5.5605",1
"5.5600",1
"5.5583",1
"5.5580",1
"5.5572",1
"5.5568",1
"5.5556",1
"5.5555",1
"5.5548",1
"5.5539",1
"5.5537",1
"5.5530",1
"5.5524",1
"5.5514",1
"5.5510",1
"5.5506",1
"5.5500",1
"5.5494",1
"5.5464",1
"5.5460",1
"5.5458",1
"5.5447",1
"5.5437",1
"5.5435",1
"5.5431",1
"5.5418",1
"5.5415",1
"5.5410",1
"5.5404",1
"5.5400",1
"5.5365",1
"5.5350",1
"5.5332",1
"5.5328",1
"5.5327",1
"5.5320",1
"5.5314",1
"5.5309",1
"5.5308",1
"5.5302",1
"5.5293",1
"5.5290",1
"5.5280",1
"5.5278",1
"5.5276",1
"5.5268",1
"5.5263",1
"5.5250",1
"5.5236",1
"5.5225",1
"5.5215",1
"5.5210",1
"5.5186",1
"5.5168",1
"5.5165",1
"5.5154",1
"5.5150",1
"5.5144",1
"5.5140",1
"5.5138",1
"5.5132",1
"5.5125",1
"5.5097",1
"5.5050",1
"5.5042",1
"5.5040",1
"5.5029",1
"5.5011",1
"5.5005",1
"5.4995",1
"5.4990",1
"5.4975",1
"5.4964",1
"5.4960",1
"5.4950",1
"5.4948",1
"5.4943",1
"5.4936",1
"5.4934",1
"5.4929",1
"5.4918",1
"5.4908",1
"5.4879",1
"5.4860",1
"5.4855",1
"5.4848",1
"5.4840",1
"5.4831",1
"5.4830",1
"5.4825",1
"5.4824",1
"5.4816",1
"5.4808",1
"5.4802",1
"5.4796",1
"5.4790",1
"5.4777",1
"5.4763",1
"5.4758",1
"5.4752",1
"5.4747",1
"5.4743",1
"5.4736",1
"5.4712",1
"5.4705",1
"5.4702",1
"5.4694",1
"5.4693",1
"5.4675",1
"5.4670",1
"5.4655",1
"5.4642",1
"5.4639",1
"5.4625",1
"5.4604",1
"5.4596",1
"5.4590",1
"5.4587",1
"5.4586",1
"5.4575",1
"5.4574",1
"5.4550",1
"5.4549",1
"5.4538",1
"5.4520",1
"5.4515",1
"5.4512",1
"5.4504",1
"5.4502",1
"5.4495",1
"5.4494",1
"5.4486",1
"5.4480",1
"5.4465",1
"5.4459",1
"5.4457",1
"5.4446",1
"5.4445",1
"5.4444",1
"5.4425",1
"5.4390",1
"5.4375",1
"5.4366",1
"5.4360",1
"5.4350",1
"5.4349",1
"5.4332",1
"5.4320",1
"5.4317",1
"5.4300",1
"5.4298",1
"5.4292",1
"5.4264",1
"5.4252",1
"5.4246",1
"5.4228",1
"5.4215",1
"5.4211",1
"5.4205",1
"5.4203",1
"5.4195",1
"5.4192",1
"5.4188",1
"5.4180",1
"5.4179",1
"5.4176",1
"5.4175",1
"5.4159",1
"5.4144",1
"5.4137",1
"5.4135",1
"5.4132",1
"5.4120",1
"5.4117",1
"5.4116",1
"5.4114",1
"5.4103",1
"5.4098",1
"5.4096",1
"5.4094",1
"5.4093",1
"5.4088",1
"5.4074",1
"5.4073",1
"5.4069",1
"5.4060",1
"5.4048",1
"5.4047",1
"5.4041",1
"5.4036",1
"5.4028",1
"5.4021",1
"5.4009",1
"5.4008",1
"5.4005",1
"5.3998",1
"5.3976",1
"5.3975",1
"5.3966",1
"5.3955",1
"5.3949",1
"5.3935",1
"5.3912",1
"5.3909",1
"5.3895",1
"5.3892",1
"5.3884",1
"5.3880",1
"5.3872",1
"5.3865",1
"5.3850",1
"5.3845",1
"5.3834",1
"5.3833",1
"5.3827",1
"5.3802",1
"5.3800",1
"5.3799",1
"5.3797",1
"5.3784",1
"5.3776",1
"5.3768",1
"5.3766",1
"5.3750",1
"5.3748",1
"5.3746",1
"5.3738",1
"5.3737",1
"5.3732",1
"5.3725",1
"5.3712",1
"5.3700",1
"5.3686",1
"5.3685",1
"5.3677",1
"5.3675",1
"5.3670",1
"5.3655",1
"5.3652",1
"5.3640",1
"5.3631",1
"5.3630",1
"5.3625",1
"5.3618",1
"5.3610",1
"5.3586",1
"5.3584",1
"5.3580",1
"5.3565",1
"5.3560",1
"5.3540",1
"5.3534",1
"5.3528",1
"5.3521",1
"5.3519",1
"5.3505",1
"5.3500",1
"5.3499",1
"5.3498",1
"5.3489",1
"5.3488",1
"5.3484",1
"5.3480",1
"5.3478",1
"5.3469",1
"5.3465",1
"5.3454",1
"5.3427",1
"5.3416",1
"5.3414",1
"5.3406",1
"5.3391",1
"5.3380",1
"5.3361",1
"5.3360",1
"5.3355",1
"5.3346",1
"5.3344",1
"5.3332",1
"5.3320",1
"5.3306",1
"5.3295",1
"5.3292",1
"5.3290",1
"5.3284",1
"5.3277",1
"5.3271",1
"5.3260",1
"5.3242",1
"5.3234",1
"5.3208",1
"5.3200",1
"5.3186",1
"5.3170",1
"5.3160",1
"5.3158",1
"5.3157",1
"5.3154",1
"5.3153",1
"5.3148",1
"5.3144",1
"5.3118",1
"5.3100",1
"5.3096",1
"5.3090",1
"5.3085",1
"5.3074",1
"5.3070",1
"5.3067",1
"5.3040",1
"5.3028",1
"5.3020",1
"5.3010",1
"5.2998",1
"5.2991",1
"5.2974",1
"5.2969",1
"5.2962",1
"5.2956",1
"5.2955",1
"5.2954",1
"5.2941",1
"5.2940",1
"5.2935",1
"5.2934",1
"5.2923",1
"5.2921",1
"5.2915",1
"5.2910",1
"5.2897",1
"5.2884",1
"5.2867",1
"5.2866",1
"5.2855",1
"5.2848",1
"5.2845",1
"5.2830",1
"5.2829",1
"5.2824",1
"5.2812",1
"5.2805",1
"5.2776",1
"5.2756",1
"5.2755",1
"5.2734",1
"5.2730",1
"5.2725",1
"5.2722",1
"5.2720",1
"5.2695",1
"5.2682",1
"5.2672",1
"5.2660",1
"5.2650",1
"5.2626",1
"5.2625",1
"5.2623",1
"5.2615",1
"5.2614",1
"5.2613",1
"5.2605",1
"5.2595",1
"5.2591",1
"5.2590",1
"5.2585",1
"5.2577",1
"5.2573",1
"5.2572",1
"5.2569",1
"5.2550",1
"5.2547",1
"5.2546",1
"5.2519",1
"5.2516",1
"5.2503",1
"5.2494",1
"5.2466",1
"5.2461",1
"5.2460",1
"5.2450",1
"5.2448",1
"5.2444",1
"5.2429",1
"5.2426",1
"5.2400",1
"5.2399",1
"5.2390",1
"5.2368",1
"5.2360",1
"5.2352",1
"5.2346",1
"5.2340",1
"5.2332",1
"5.2309",1
"5.2308",1
"5.2305",1
"5.2300",1
"5.2281",1
"5.2279",1
"5.2275",1
"5.2263",1
"5.2255",1
"5.2233",1
"5.2220",1
"5.2216",1
"5.2208",1
"5.2207",1
"5.2195",1
"5.2191",1
"5.2176",1
"5.2164",1
"5.2155",1
"5.2139",1
"5.2130",1
"5.2108",1
"5.2088",1
"5.2076",1
"5.2074",1
"5.2065",1
"5.2060",1
"5.2059",1
"5.2055",1
"5.2052",1
"5.2041",1
"5.2040",1
"5.2030",1
"5.2026",1
"5.2022",1
"5.2008",1
"5.1997",1
"5.1993",1
"5.1975",1
"5.1970",1
"5.1968",1
"5.1950",1
"5.1946",1
"5.1942",1
"5.1901",1
"5.1898",1
"5.1888",1
"5.1884",1
"5.1875",1
"5.1874",1
"5.1870",1
"5.1865",1
"5.1856",1
"5.1854",1
"5.1837",1
"5.1835",1
"5.1832",1
"5.1831",1
"5.1807",1
"5.1785",1
"5.1780",1
"5.1773",1
"5.1772",1
"5.1770",1
"5.1765",1
"5.1744",1
"5.1738",1
"5.1732",1
"5.1716",1
"5.1712",1
"5.1699",1
"5.1692",1
"5.1688",1
"5.1680",1
"5.1678",1
"5.1660",1
"5.1658",1
"5.1648",1
"5.1645",1
"5.1642",1
"5.1639",1
"5.1635",1
"5.1629",1
"5.1612",1
"5.1595",1
"5.1589",1
"5.1584",1
"5.1576",1
"5.1566",1
"5.1565",1
"5.1558",1
"5.1532",1
"5.1530",1
"5.1525",1
"5.1522",1
"5.1516",1
"5.1485",1
"5.1464",1
"5.1460",1
"5.1459",1
"5.1448",1
"5.1433",1
"5.1426",1
"5.1425",1
"5.1414",1
"5.1402",1
"5.1400",1
"5.1390",1
"5.1389",1
"5.1387",1
"5.1381",1
"5.1372",1
"5.1357",1
"5.1354",1
"5.1318",1
"5.1304",1
"5.1296",1
"5.1291",1
"5.1262",1
"5.1252",1
"5.1249",1
"5.1236",1
"5.1228",1
"5.1207",1
"5.1175",1
"5.1174",1
"5.1135",1
"5.1110",1
"5.1102",1
"5.1100",1
"5.1093",1
"5.1089",1
"5.1084",1
"5.1080",1
"5.1068",1
"5.1060",1
"5.1058",1
"5.1040",1
"5.1036",1
"5.1034",1
"5.1012",1
"5.1003",1
"5.0995",1
"5.0992",1
"5.0985",1
"5.0966",1
"5.0964",1
"5.0950",1
"5.0946",1
"5.0944",1
"5.0935",1
"5.0933",1
"5.0908",1
"5.0901",1
"5.0898",1
"5.0879",1
"5.0875",1
"5.0865",1
"5.0860",1
"5.0854",1
"5.0842",1
"5.0838",1
"5.0834",1
"5.0832",1
"5.0830",1
"5.0825",1
"5.0817",1
"5.0814",1
"5.0813",1
"5.0808",1
"5.0802",1
"5.0784",1
"5.0780",1
"5.0778",1
"5.0769",1
"5.0768",1
"5.0764",1
"5.0757",1
"5.0750",1
"5.0738",1
"5.0715",1
"5.0711",1
"5.0708",1
"5.0704",1
"5.0700",1
"5.0690",1
"5.0687",1
"5.0680",1
"5.0676",1
"5.0673",1
"5.0672",1
"5.0655",1
"5.0654",1
"5.0640",1
"5.0624",1
"5.0622",1
"5.0616",1
"5.0611",1
"5.0609",1
"5.0597",1
"5.0560",1
"5.0554",1
"5.0541",1
"5.0531",1
"5.0525",1
"5.0524",1
"5.0520",1
"5.0512",1
"5.0505",1
"5.0502",1
"5.0501",1
"5.0480",1
"5.0463",1
"5.0456",1
"5.0450",1
"5.0449",1
"5.0430",1
"5.0421",1
"5.0415",1
"5.0376",1
"5.0375",1
"5.0370",1
"5.0368",1
"5.0360",1
"5.0348",1
"5.0346",1
"5.0344",1
"5.0336",1
"5.0319",1
"5.0316",1
"5.0310",1
"5.0304",1
"5.0292",1
"5.0288",1
"5.0260",1
"5.0240",1
"5.0209",1
"5.0208",1
"5.0191",1
"5.0190",1
"5.0180",1
"5.0178",1
"5.0176",1
"5.0166",1
"5.0150",1
"5.0145",1
"5.0144",1
"5.0141",1
"5.0099",1
"5.0088",1
"5.0080",1
"5.0078",1
"5.0071",1
"5.0064",1
"5.0052",1
"5.0048",1
"5.0043",1
"5.0031",1
"5.0014",1
"5.0006",1
"4990.5741",1
"494.5759",1
"491.1192",1
"49.8824",1
"49.7871",1
"49.6318",1
"49.5936",1
"49.5858",1
"49.4252",1
"49.3658",1
"49.3544",1
"49.1344",1
"49.1292",1
"49.0908",1
"49.0000",1
"483.3680",1
"48.9999",1
"48.9881",1
"48.9585",1
"48.9552",1
"48.9114",1
"48.8206",1
"48.8012",1
"48.7795",1
"48.7503",1
"48.7146",1
"48.6278",1
"48.5496",1
"48.4938",1
"48.4502",1
"48.3930",1
"48.3285",1
"48.1981",1
"48.1862",1
"48.1595",1
"48.1572",1
"48.1430",1
"48.1030",1
"48.0408",1
"48.0000",1
"479.5804",1
"471.2904",1
"47.9792",1
"47.9635",1
"47.9424",1
"47.9073",1
"47.8410",1
"47.8078",1
"47.8020",1
"47.7904",1
"47.7501",1
"47.7273",1
"47.7264",1
"47.6997",1
"47.6767",1
"47.6448",1
"47.5552",1
"47.5000",1
"47.4985",1
"47.4262",1
"47.2752",1
"47.2383",1
"47.1965",1
"47.1944",1
"47.1872",1
"47.1790",1
"47.0307",1
"47.0043",1
"46.8666",1
"46.8132",1
"46.7840",1
"46.7647",1
"46.7250",1
"46.7192",1
"46.6356",1
"46.5766",1
"46.5220",1
"46.4978",1
"46.2970",1
"46.2890",1
"46.2592",1
"46.2420",1
"46.2000",1
"46.0860",1
"450.4566",1
"45.9580",1
"45.9418",1
"45.8330",1
"45.8055",1
"45.7930",1
"45.7184",1
"45.6840",1
"45.6324",1
"45.5616",1
"45.5455",1
"45.5070",1
"45.4950",1
"45.4545",1
"45.4314",1
"45.3850",1
"45.3024",1
"45.2727",1
"45.2640",1
"45.2593",1
"45.2110",1
"45.0750",1
"443.9345",1
"443.1341",1
"442.0122",1
"4407.3082",1
"44.9673",1
"44.9636",1
"44.8632",1
"44.8546",1
"44.8371",1
"44.7606",1
"44.7222",1
"44.6512",1
"44.6446",1
"44.6160",1
"44.5968",1
"44.5927",1
"44.5920",1
"44.5824",1
"44.5620",1
"44.5341",1
"44.5160",1
"44.3973",1
"44.2748",1
"44.2260",1
"44.0550",1
"44.0097",1
"435.8580",1
"434.9208",1
"433.1859",1
"43.9698",1
"43.8558",1
"43.7682",1
"43.7646",1
"43.6860",1
"43.6725",1
"43.6704",1
"43.6011",1
"43.5528",1
"43.4826",1
"43.4676",1
"43.4544",1
"43.4140",1
"43.4098",1
"43.3336",1
"43.2828",1
"43.2432",1
"43.1892",1
"43.1056",1
"43.0977",1
"43.0864",1
"43.0346",1
"43.0065",1
"424.2442",1
"42.9784",1
"42.9632",1
"42.8488",1
"42.7950",1
"42.7856",1
"42.7700",1
"42.7504",1
"42.7275",1
"42.7240",1
"42.7176",1
"42.7136",1
"42.6492",1
"42.5000",1
"42.4999",1
"42.4809",1
"42.3800",1
"42.3556",1
"42.3060",1
"42.2831",1
"42.2816",1
"42.2373",1
"42.2219",1
"42.1960",1
"42.1540",1
"42.1430",1
"42.1148",1
"42.0048",1
"4191.1987",1
"418.7484",1
"414.0651",1
"41.9808",1
"41.8971",1
"41.8704",1
"41.8380",1
"41.8000",1
"41.7706",1
"41.7692",1
"41.7430",1
"41.6724",1
"41.5956",1
"41.5415",1
"41.5184",1
"41.4637",1
"41.4040",1
"41.3336",1
"41.3270",1
"41.1525",1
"41.1340",1
"41.1048",1
"41.0669",1
"41.0592",1
"41.0190",1
"406.4993",1
"405.7988",1
"405.3315",1
"40.9520",1
"40.9360",1
"40.9146",1
"40.9100",1
"40.7829",1
"40.7696",1
"40.7400",1
"40.6560",1
"40.6448",1
"40.6365",1
"40.5600",1
"40.5270",1
"40.5216",1
"40.5040",1
"40.4760",1
"40.4240",1
"40.3992",1
"40.3797",1
"40.3760",1
"40.3215",1
"40.3191",1
"40.2649",1
"40.2360",1
"40.1787",1
"40.1778",1
"40.1744",1
"40.1632",1
"40.1424",1
"40.0950",1
"40.0056",1
"40.0000",1
"4.9984",1
"4.9980",1
"4.9944",1
"4.9940",1
"4.9938",1
"4.9884",1
"4.9882",1
"4.9878",1
"4.9855",1
"4.9854",1
"4.9848",1
"4.9826",1
"4.9812",1
"4.9808",1
"4.9802",1
"4.9792",1
"4.9774",1
"4.9759",1
"4.9755",1
"4.9752",1
"4.9744",1
"4.9740",1
"4.9721",1
"4.9713",1
"4.9712",1
"4.9710",1
"4.9696",1
"4.9689",1
"4.9687",1
"4.9680",1
"4.9679",1
"4.9678",1
"4.9664",1
"4.9657",1
"4.9647",1
"4.9644",1
"4.9630",1
"4.9626",1
"4.9625",1
"4.9608",1
"4.9582",1
"4.9572",1
"4.9565",1
"4.9564",1
"4.9563",1
"4.9544",1
"4.9540",1
"4.9538",1
"4.9521",1
"4.9504",1
"4.9503",1
"4.9496",1
"4.9480",1
"4.9462",1
"4.9456",1
"4.9455",1
"4.9452",1
"4.9440",1
"4.9439",1
"4.9427",1
"4.9410",1
"4.9407",1
"4.9402",1
"4.9401",1
"4.9392",1
"4.9380",1
"4.9375",1
"4.9373",1
"4.9356",1
"4.9352",1
"4.9346",1
"4.9343",1
"4.9336",1
"4.9334",1
"4.9332",1
"4.9313",1
"4.9311",1
"4.9302",1
"4.9275",1
"4.9270",1
"4.9257",1
"4.9241",1
"4.9240",1
"4.9236",1
"4.9232",1
"4.9210",1
"4.9205",1
"4.9194",1
"4.9180",1
"4.9172",1
"4.9159",1
"4.9147",1
"4.9137",1
"4.9133",1
"4.9126",1
"4.9122",1
"4.9119",1
"4.9115",1
"4.9112",1
"4.9098",1
"4.9096",1
"4.9093",1
"4.9090",1
"4.9086",1
"4.9080",1
"4.9077",1
"4.9058",1
"4.9049",1
"4.9040",1
"4.9036",1
"4.9032",1
"4.9025",1
"4.9020",1
"4.9016",1
"4.9014",1
"4.9011",1
"4.8984",1
"4.8980",1
"4.8976",1
"4.8954",1
"4.8932",1
"4.8909",1
"4.8898",1
"4.8897",1
"4.8896",1
"4.8884",1
"4.8862",1
"4.8861",1
"4.8851",1
"4.8832",1
