"comm_muni","Count"
"5.0244",1
"5.0230",1
"5.0229",1
"5.0224",1
"5.0166",1
"5.0150",1
"5.0120",1
"5.0112",1
"5.0106",1
"5.0103",1
"5.0100",1
"5.0092",1
"5.0090",1
"5.0065",1
"5.0058",1
"5.0043",1
"5.0039",1
"5.0004",1
"493.0046",1
"491.2005",1
"49.9995",1
"49.9840",1
"49.9836",1
"49.9707",1
"49.9464",1
"49.9407",1
"49.9400",1
"49.9200",1
"49.9005",1
"49.8883",1
"49.8722",1
"49.8712",1
"49.8686",1
"49.8145",1
"49.8112",1
"49.7760",1
"49.7742",1
"49.7699",1
"49.7580",1
"49.7564",1
"49.7234",1
"49.7118",1
"49.6881",1
"49.6716",1
"49.6645",1
"49.6552",1
"49.6431",1
"49.6248",1
"49.6232",1
"49.6014",1
"49.5936",1
"49.5845",1
"49.5573",1
"49.5444",1
"49.5355",1
"49.5194",1
"49.5110",1
"49.4760",1
"49.4598",1
"49.4586",1
"49.4424",1
"49.4414",1
"49.4375",1
"49.4360",1
"49.4112",1
"49.3992",1
"49.3870",1
"49.3830",1
"49.3755",1
"49.3440",1
"49.3398",1
"49.3352",1
"49.3320",1
"49.3167",1
"49.3012",1
"49.2966",1
"49.2582",1
"49.2296",1
"49.2154",1
"49.1589",1
"49.1544",1
"49.1392",1
"49.1151",1
"49.1036",1
"49.1028",1
"49.0950",1
"49.0728",1
"49.0673",1
"49.0671",1
"49.0620",1
"49.0574",1
"49.0539",1
"49.0455",1
"49.0447",1
"49.0296",1
"49.0268",1
"49.0200",1
"49.0144",1
"49.0125",1
"487.5534",1
"485.3160",1
"484.8984",1
"483.5750",1
"48.9647",1
"48.9231",1
"48.9141",1
"48.8895",1
"48.8600",1
"48.8576",1
"48.8530",1
"48.8411",1
"48.8100",1
"48.8061",1
"48.7780",1
"48.7600",1
"48.7329",1
"48.7207",1
"48.7163",1
"48.7080",1
"48.7011",1
"48.6889",1
"48.6864",1
"48.6852",1
"48.6552",1
"48.6540",1
"48.6243",1
"48.6169",1
"48.6118",1
"48.5983",1
"48.5888",1
"48.5750",1
"48.5712",1
"48.5448",1
"48.5398",1
"48.5352",1
"48.5100",1
"48.5051",1
"48.5025",1
"48.4992",1
"48.4980",1
"48.4800",1
"48.4704",1
"48.4260",1
"48.4176",1
"48.4110",1
"48.4000",1
"48.3885",1
"48.3840",1
"48.3720",1
"48.3672",1
"48.3516",1
"48.3395",1
"48.3288",1
"48.3275",1
"48.3260",1
"48.3000",1
"48.2955",1
"48.2652",1
"48.2638",1
"48.2560",1
"48.2528",1
"48.2515",1
"48.2360",1
"48.2240",1
"48.2188",1
"48.2055",1
"48.1758",1
"48.1698",1
"48.1690",1
"48.1600",1
"48.1194",1
"48.1180",1
"48.0984",1
"48.0870",1
"48.0762",1
"48.0681",1
"48.0256",1
"48.0148",1
"48.0083",1
"48.0050",1
"478.9395",1
"478.3680",1
"475.6635",1
"472.8256",1
"47.9412",1
"47.9226",1
"47.9076",1
"47.8599",1
"47.8548",1
"47.8446",1
"47.8140",1
"47.7990",1
"47.7978",1
"47.7888",1
"47.7701",1
"47.7600",1
"47.7204",1
"47.6996",1
"47.6652",1
"47.6640",1
"47.6410",1
"47.6085",1
"47.6055",1
"47.5774",1
"47.5520",1
"47.5344",1
"47.5002",1
"47.4870",1
"47.4864",1
"47.4628",1
"47.4460",1
"47.4325",1
"47.4301",1
"47.4250",1
"47.4229",1
"47.3904",1
"47.3550",1
"47.3232",1
"47.3154",1
"47.3025",1
"47.3024",1
"47.2716",1
"47.2707",1
"47.2502",1
"47.2485",1
"47.2473",1
"47.2464",1
"47.2416",1
"47.2290",1
"47.2237",1
"47.2096",1
"47.1812",1
"47.1735",1
"47.1680",1
"47.1648",1
"47.1597",1
"47.1429",1
"47.1295",1
"47.1233",1
"47.1198",1
"47.1000",1
"47.0904",1
"47.0766",1
"47.0700",1
"47.0288",1
"47.0020",1
"469.1485",1
"468.9825",1
"464.5956",1
"464.2496",1
"46.9800",1
"46.9722",1
"46.9580",1
"46.9510",1
"46.9476",1
"46.9440",1
"46.9368",1
"46.9315",1
"46.9292",1
"46.9250",1
"46.9025",1
"46.8828",1
"46.8762",1
"46.8590",1
"46.8588",1
"46.8288",1
"46.8125",1
"46.8120",1
"46.7856",1
"46.7810",1
"46.7648",1
"46.7632",1
"46.7545",1
"46.7492",1
"46.6992",1
"46.6970",1
"46.6884",1
"46.6648",1
"46.6397",1
"46.6395",1
"46.6235",1
"46.6182",1
"46.6178",1
"46.6095",1
"46.5941",1
"46.5902",1
"46.5880",1
"46.5795",1
"46.5696",1
"46.5615",1
"46.5157",1
"46.5152",1
"46.4984",1
"46.4618",1
"46.4576",1
"46.4572",1
"46.4560",1
"46.4516",1
"46.4454",1
"46.4400",1
"46.4236",1
"46.4000",1
"46.3970",1
"46.3960",1
"46.3920",1
"46.3872",1
"46.3860",1
"46.3712",1
"46.3632",1
"46.3617",1
"46.3584",1
"46.3404",1
"46.3400",1
"46.3372",1
"46.3266",1
"46.3246",1
"46.3209",1
"46.3144",1
"46.3140",1
"46.2927",1
"46.2910",1
"46.2780",1
"46.2766",1
"46.2658",1
"46.2400",1
"46.2350",1
"46.2330",1
"46.2224",1
"46.2124",1
"46.2080",1
"46.1912",1
"46.1855",1
"46.1700",1
"46.1429",1
"46.1428",1
"46.1412",1
"46.1334",1
"46.1300",1
"46.1188",1
"46.1176",1
"46.1120",1
"46.0740",1
"46.0650",1
"46.0506",1
"46.0425",1
"46.0411",1
"46.0332",1
"46.0299",1
"46.0218",1
"46.0000",1
"458.9165",1
"455.8981",1
"455.8485",1
"455.1744",1
"454.9524",1
"452.8656",1
"450.5678",1
"45.9984",1
"45.9850",1
"45.9624",1
"45.9280",1
"45.9270",1
"45.9086",1
"45.8927",1
"45.8712",1
"45.8518",1
"45.8392",1
"45.8344",1
"45.8262",1
"45.8244",1
"45.8242",1
"45.8079",1
"45.7970",1
"45.7785",1
"45.7688",1
"45.7653",1
"45.7578",1
"45.7576",1
"45.7562",1
"45.7400",1
"45.7335",1
"45.7236",1
"45.7125",1
"45.7110",1
"45.7098",1
"45.7072",1
"45.7068",1
"45.7011",1
"45.6768",1
"45.6746",1
"45.6533",1
"45.6518",1
"45.6440",1
"45.6416",1
"45.6352",1
"45.6196",1
"45.6192",1
"45.6043",1
"45.5868",1
"45.5850",1
"45.5760",1
"45.5625",1
"45.5544",1
"45.5300",1
"45.5054",1
"45.4997",1
"45.4992",1
"45.4916",1
"45.4769",1
"45.4520",1
"45.4488",1
"45.4461",1
"45.4426",1
"45.4415",1
"45.4347",1
"45.4257",1
"45.4138",1
"45.4080",1
"45.4053",1
"45.4024",1
"45.3951",1
"45.3900",1
"45.3832",1
"45.3816",1
"45.3516",1
"45.3472",1
"45.3276",1
"45.3080",1
"45.3002",1
"45.2922",1
"45.2880",1
"45.2760",1
"45.2709",1
"45.2650",1
"45.2648",1
"45.2620",1
"45.2544",1
"45.2340",1
"45.2322",1
"45.2142",1
"45.2090",1
"45.1984",1
"45.1955",1
"45.1945",1
"45.1926",1
"45.1881",1
"45.1825",1
"45.1725",1
"45.1626",1
"45.1437",1
"45.1430",1
"45.1247",1
"45.1088",1
"45.0675",1
"45.0585",1
"45.0465",1
"45.0414",1
"45.0296",1
"45.0288",1
"45.0268",1
"446.0625",1
"444.8664",1
"441.2213",1
"440.1572",1
"44.9694",1
"44.9631",1
"44.9500",1
"44.9376",1
"44.9302",1
"44.9020",1
"44.8838",1
"44.8776",1
"44.8712",1
"44.8708",1
"44.8640",1
"44.8616",1
"44.8552",1
"44.8460",1
"44.8366",1
"44.8350",1
"44.8344",1
"44.8336",1
"44.8110",1
"44.8105",1
"44.8096",1
"44.7774",1
"44.7764",1
"44.7478",1
"44.7475",1
"44.7373",1
"44.7372",1
"44.7108",1
"44.7048",1
"44.6952",1
"44.6848",1
"44.6796",1
"44.6712",1
"44.6688",1
"44.6581",1
"44.6544",1
"44.6520",1
"44.6292",1
"44.6016",1
"44.5950",1
"44.5730",1
"44.5698",1
"44.5666",1
"44.5617",1
"44.5588",1
"44.5498",1
"44.5480",1
"44.5412",1
"44.5312",1
"44.5300",1
"44.4878",1
"44.4816",1
"44.4800",1
"44.4598",1
"44.4565",1
"44.4564",1
"44.4535",1
"44.4526",1
"44.4414",1
"44.4378",1
"44.4299",1
"44.4290",1
"44.3904",1
"44.3898",1
"44.3664",1
"44.3550",1
"44.3457",1
"44.3400",1
"44.3118",1
"44.3004",1
"44.2992",1
"44.2986",1
"44.2936",1
"44.2921",1
"44.2827",1
"44.2800",1
"44.2795",1
"44.2785",1
"44.2672",1
"44.2596",1
"44.2566",1
"44.2533",1
"44.2476",1
"44.2332",1
"44.2296",1
"44.2128",1
"44.2098",1
"44.1928",1
"44.1902",1
"44.1807",1
"44.1714",1
"44.1636",1
"44.1595",1
"44.1579",1
"44.1329",1
"44.1274",1
"44.1066",1
"44.0974",1
"44.0860",1
"44.0836",1
"44.0793",1
"44.0400",1
"44.0390",1
"44.0385",1
"44.0262",1
"44.0230",1
"44.0010",1
"432.7004",1
"432.4894",1
"432.0648",1
"43.9999",1
"43.9936",1
"43.9892",1
"43.9847",1
"43.9826",1
"43.9712",1
"43.9707",1
"43.9432",1
"43.9392",1
"43.9383",1
"43.9362",1
"43.9285",1
"43.9200",1
"43.9151",1
"43.9104",1
"43.9020",1
"43.8944",1
"43.8880",1
"43.8783",1
"43.8746",1
"43.8686",1
"43.8669",1
"43.8665",1
"43.8552",1
"43.8526",1
"43.8480",1
"43.8464",1
"43.8450",1
"43.8420",1
"43.8400",1
"43.8363",1
"43.8265",1
"43.8256",1
"43.8158",1
"43.8064",1
"43.8058",1
"43.8016",1
"43.7960",1
"43.7892",1
"43.7589",1
"43.7556",1
"43.7544",1
"43.7494",1
"43.7450",1
"43.7319",1
"43.7031",1
"43.7000",1
"43.6755",1
"43.6748",1
"43.6608",1
"43.6600",1
"43.6345",1
"43.6304",1
"43.6293",1
"43.6284",1
"43.6248",1
"43.5977",1
"43.5855",1
"43.5650",1
"43.5600",1
"43.5547",1
"43.5488",1
"43.5456",1
"43.5400",1
"43.5336",1
"43.5299",1
"43.5060",1
"43.5024",1
"43.4880",1
"43.4750",1
"43.4690",1
"43.4532",1
"43.4332",1
"43.4268",1
"43.4224",1
"43.4137",1
"43.4040",1
"43.3956",1
"43.3944",1
"43.3800",1
"43.3600",1
"43.3599",1
"43.3588",1
"43.3466",1
"43.3405",1
"43.3380",1
"43.3352",1
"43.3330",1
"43.3323",1
"43.3242",1
"43.3160",1
"43.2906",1
"43.2888",1
"43.2786",1
"43.2408",1
"43.2327",1
"43.2216",1
"43.2160",1
"43.2150",1
"43.2045",1
"43.1865",1
"43.1781",1
"43.1756",1
"43.1648",1
"43.1388",1
"43.1298",1
"43.1280",1
"43.1236",1
"43.1235",1
"43.1231",1
"43.1120",1
"43.1112",1
"43.1004",1
"43.0936",1
"43.0920",1
"43.0899",1
"43.0848",1
"43.0846",1
"43.0731",1
"43.0716",1
"43.0400",1
"43.0236",1
"43.0120",1
"427.8318",1
"426.6190",1
"425.6652",1
"425.2176",1
"425.0880",1
"424.6074",1
"4203.7785",1
"42.9975",1
"42.9916",1
"42.9830",1
"42.9777",1
"42.9692",1
"42.9568",1
"42.9419",1
"42.9408",1
"42.9363",1
"42.9324",1
"42.9225",1
"42.9060",1
"42.9048",1
"42.9009",1
"42.8982",1
"42.8960",1
"42.8950",1
"42.8904",1
"42.8880",1
"42.8781",1
"42.8750",1
"42.8604",1
"42.8400",1
"42.8280",1
"42.8264",1
"42.8241",1
"42.8112",1
"42.7922",1
"42.7905",1
"42.7878",1
"42.7788",1
"42.7632",1
"42.7590",1
"42.7552",1
"42.7536",1
"42.7504",1
"42.7476",1
"42.7424",1
"42.7397",1
"42.7392",1
"42.7344",1
"42.7140",1
"42.6963",1
"42.6764",1
"42.6750",1
"42.6708",1
"42.6666",1
"42.6636",1
"42.6619",1
"42.6600",1
"42.6491",1
"42.6384",1
"42.6374",1
"42.6282",1
"42.6144",1
"42.6060",1
"42.5914",1
"42.5626",1
"42.5524",1
"42.5390",1
"42.5372",1
"42.5362",1
"42.5348",1
"42.5115",1
"42.5109",1
"42.5000",1
"42.4944",1
"42.4833",1
"42.4728",1
"42.4707",1
"42.4512",1
"42.4438",1
"42.4424",1
"42.4368",1
"42.4281",1
"42.4257",1
"42.4200",1
"42.4002",1
"42.3937",1
"42.3897",1
"42.3528",1
"42.3487",1
"42.3423",1
"42.3417",1
"42.3360",1
"42.3324",1
"42.3311",1
"42.3241",1
"42.3180",1
"42.3134",1
"42.3090",1
"42.2960",1
"42.2794",1
"42.2636",1
"42.2528",1
"42.2483",1
"42.2478",1
"42.2290",1
"42.2135",1
"42.1971",1
"42.1958",1
"42.1867",1
"42.1760",1
"42.1632",1
"42.1600",1
"42.1515",1
"42.1440",1
"42.1314",1
"42.1248",1
"42.1142",1
"42.1138",1
"42.1104",1
"42.1083",1
"42.0960",1
"42.0946",1
"42.0875",1
"42.0716",1
"42.0670",1
"42.0552",1
"42.0500",1
"42.0400",1
"41.9925",1
"41.9903",1
"41.9741",1
"41.9731",1
"41.9640",1
"41.9608",1
"41.9540",1
"41.9463",1
"41.9408",1
"41.9367",1
"41.9166",1
"41.9133",1
"41.9099",1
"41.9088",1
"41.9050",1
"41.8800",1
"41.8770",1
"41.8435",1
"41.8266",1
"41.8234",1
"41.8187",1
"41.8185",1
"41.8176",1
"41.8080",1
"41.8048",1
"41.7945",1
"41.7906",1
"41.7894",1
"41.7788",1
"41.7704",1
"41.7639",1
"41.7542",1
"41.7537",1
"41.7529",1
"41.7285",1
"41.7057",1
"41.6749",1
"41.6724",1
"41.6670",1
"41.6640",1
"41.6602",1
"41.6363",1
"41.6325",1
"41.6196",1
"41.6115",1
"41.6080",1
"41.5856",1
"41.5776",1
"41.5632",1
"41.5620",1
"41.5371",1
"41.5200",1
"41.5140",1
"41.5104",1
"41.5048",1
"41.5008",1
"41.4932",1
"41.4900",1
"41.4865",1
"41.4770",1
"41.4652",1
"41.4416",1
"41.4328",1
"41.4067",1
"41.4040",1
"41.4010",1
"41.4000",1
"41.3946",1
"41.3865",1
"41.3859",1
"41.3840",1
"41.3792",1
"41.3784",1
"41.3746",1
"41.3703",1
"41.3560",1
"41.3400",1
"41.3318",1
"41.3292",1
"41.3280",1
"41.3236",1
"41.3190",1
"41.3035",1
"41.3034",1
"41.3032",1
"41.2950",1
"41.2920",1
"41.2888",1
"41.2884",1
"41.2827",1
"41.2740",1
"41.2737",1
"41.2720",1
"41.2680",1
"41.2643",1
"41.2613",1
"41.2469",1
"41.2398",1
"41.2308",1
"41.2302",1
"41.2148",1
"41.2048",1
"41.2020",1
"41.2002",1
"41.1820",1
"41.1700",1
"41.1567",1
"41.1468",1
"41.1400",1
"41.1370",1
"41.1196",1
"41.1122",1
"41.1100",1
"41.0904",1
"41.0856",1
"41.0805",1
"41.0803",1
"41.0784",1
"41.0736",1
"41.0652",1
"41.0482",1
"41.0471",1
"41.0455",1
"41.0440",1
"41.0436",1
"41.0384",1
"41.0346",1
"41.0286",1
"41.0200",1
"41.0136",1
"41.0058",1
"41.0016",1
"407.8350",1
"4048.3180",1
"400.4631",1
"40.9995",1
"40.9989",1
"40.9893",1
"40.9791",1
"40.9630",1
"40.9600",1
"40.9563",1
"40.9478",1
"40.9458",1
"40.9444",1
"40.9422",1
"40.9401",1
"40.9365",1
"40.9318",1
"40.9293",1
"40.9290",1
"40.9244",1
"40.9188",1
"40.9088",1
"40.8925",1
"40.8888",1
"40.8800",1
"40.8690",1
"40.8614",1
"40.8580",1
"40.8540",1
"40.8483",1
"40.8460",1
"40.8204",1
"40.8200",1
"40.8000",1
"40.7829",1
"40.7792",1
"40.7745",1
"40.7721",1
"40.7664",1
"40.7636",1
"40.7619",1
"40.7611",1
"40.7541",1
"40.7400",1
"40.7396",1
"40.7344",1
"40.7293",1
"40.7252",1
"40.7199",1
"40.6945",1
"40.6920",1
"40.6912",1
"40.6844",1
"40.6562",1
"40.6556",1
"40.6520",1
"40.6448",1
"40.6392",1
"40.6353",1
"40.6350",1
"40.6333",1
"40.6320",1
"40.6230",1
"40.6092",1
"40.6049",1
"40.6016",1
"40.5939",1
"40.5860",1
"40.5804",1
"40.5756",1
"40.5748",1
"40.5728",1
"40.5705",1
"40.5600",1
"40.5432",1
"40.5406",1
"40.5405",1
"40.5314",1
"40.5203",1
"40.5090",1
"40.4784",1
"40.4600",1
"40.4532",1
"40.4506",1
"40.4460",1
"40.4416",1
"40.4250",1
"40.4203",1
"40.4190",1
"40.4040",1
"40.3998",1
"40.3892",1
"40.3818",1
"40.3807",1
"40.3680",1
"40.3536",1
"40.3390",1
"40.3245",1
"40.3200",1
"40.3189",1
"40.3161",1
"40.3000",1
"40.2931",1
"40.2730",1
"40.2699",1
"40.2695",1
"40.2641",1
"40.2579",1
"40.2526",1
"40.2500",1
"40.2362",1
"40.2360",1
"40.2321",1
"40.2207",1
"40.2132",1
"40.2064",1
"40.2050",1
"40.1964",1
"40.1947",1
"40.1934",1
"40.1925",1
"40.1830",1
"40.1812",1
"40.1790",1
"40.1718",1
"40.1636",1
"40.1605",1
"40.1534",1
"40.1490",1
"40.1408",1
"40.1355",1
"40.1181",1
"40.1160",1
"40.1004",1
"40.0995",1
"40.0806",1
"40.0722",1
"40.0550",1
"40.0476",1
"40.0468",1
"40.0455",1
"40.0444",1
"40.0440",1
"40.0401",1
"40.0292",1
"40.0057",1
"40.0005",1
"4.9998",1
"4.9984",1
"4.9964",1
"4.9896",1
"4.9868",1
"4.9864",1
"4.9856",1
"4.9851",1
"4.9841",1
"4.9768",1
"4.9759",1
"4.9734",1
"4.9723",1
"4.9707",1
"4.9690",1
"4.9674",1
"4.9668",1
"4.9656",1
"4.9643",1
"4.9635",1
"4.9632",1
"4.9605",1
"4.9584",1
"4.9582",1
"4.9572",1
"4.9570",1
"4.9540",1
"4.9525",1
"4.9488",1
"4.9483",1
"4.9467",1
"4.9456",1
"4.9455",1
"4.9422",1
"4.9401",1
"4.9398",1
"4.9385",1
"4.9384",1
"4.9371",1
"4.9352",1
"4.9329",1
"4.9315",1
"4.9309",1
"4.9291",1
"4.9284",1
"4.9266",1
"4.9224",1
"4.9216",1
"4.9203",1
"4.9137",1
"4.9128",1
"4.9120",1
"4.9110",1
"4.9077",1
"4.9063",1
"4.9055",1
"4.9049",1
"4.9038",1
"4.9027",1
"4.8978",1
"4.8976",1
"4.8970",1
"4.8958",1
"4.8940",1
"4.8937",1
"4.8933",1
"4.8920",1
"4.8872",1
"4.8852",1
"4.8834",1
"4.8832",1
"4.8818",1
"4.8774",1
"4.8769",1
"4.8755",1
"4.8714",1
"4.8708",1
"4.8678",1
"4.8657",1
"4.8624",1
"4.8610",1
"4.8608",1
"4.8603",1
"4.8594",1
"4.8590",1
"4.8564",1
"4.8554",1
"4.8546",1
"4.8532",1
"4.8504",1
"4.8501",1
"4.8496",1
"4.8474",1
"4.8431",1
"4.8419",1
"4.8412",1
"4.8405",1
"4.8370",1
"4.8352",1
"4.8333",1
"4.8324",1
"4.8288",1
"4.8237",1
"4.8213",1
"4.8209",1
"4.8204",1
"4.8186",1
"4.8181",1
"4.8168",1
"4.8158",1
"4.8155",1
"4.8144",1
"4.8136",1
"4.8128",1
"4.8116",1
"4.8103",1
"4.8090",1
"4.8075",1
"4.8057",1
"4.8056",1
"4.8037",1
"4.8034",1
"4.8030",1
"4.7999",1
"4.7979",1
"4.7964",1
"4.7957",1
"4.7952",1
"4.7916",1
"4.7852",1
"4.7850",1
"4.7831",1
"4.7828",1
"4.7825",1
"4.7781",1
"4.7748",1
"4.7745",1
"4.7725",1
"4.7710",1
"4.7692",1
"4.7674",1
"4.7672",1
"4.7670",1
"4.7655",1
"4.7640",1
"4.7635",1
"4.7614",1
"4.7610",1
"4.7601",1
"4.7568",1
"4.7567",1
"4.7564",1
"4.7548",1
"4.7498",1
"4.7490",1
"4.7480",1
"4.7476",1
"4.7474",1
"4.7468",1
"4.7446",1
"4.7424",1
"4.7421",1
"4.7398",1
"4.7397",1
"4.7355",1
"4.7334",1
"4.7307",1
"4.7290",1
"4.7289",1
"4.7270",1
"4.7264",1
"4.7256",1
"4.7255",1
"4.7214",1
"4.7176",1
"4.7136",1
"4.7133",1
"4.7075",1
"4.7073",1
"4.7069",1
"4.7064",1
"4.7061",1
"4.7012",1
"4.7001",1
"4.6953",1
"4.6928",1
"4.6880",1
"4.6876",1
"4.6875",1
"4.6856",1
"4.6849",1
"4.6832",1
"4.6826",1
"4.6818",1
"4.6791",1
"4.6784",1
"4.6767",1
"4.6764",1
"4.6740",1
"4.6736",1
"4.6716",1
"4.6712",1
"4.6710",1
"4.6667",1
"4.6647",1
"4.6635",1
"4.6630",1
"4.6608",1
"4.6605",1
"4.6550",1
"4.6467",1
"4.6449",1
"4.6430",1
"4.6428",1
"4.6416",1
"4.6409",1
"4.6395",1
"4.6380",1
"4.6341",1
"4.6312",1
"4.6287",1
"4.6284",1
"4.6269",1
"4.6266",1
"4.6263",1
"4.6197",1
"4.6192",1
"4.6188",1
"4.6178",1
"4.6151",1
"4.6121",1
"4.6116",1
"4.6109",1
"4.6098",1
"4.6095",1
"4.6060",1
"4.6039",1
"4.6035",1
"4.6013",1
"4.5992",1
"4.5951",1
"4.5950",1
"4.5930",1
"4.5908",1
"4.5906",1
"4.5870",1
"4.5860",1
"4.5852",1
"4.5838",1
"4.5809",1
"4.5804",1
"4.5788",1
"4.5786",1
"4.5770",1
"4.5762",1
"4.5747",1
"4.5721",1
"4.5720",1
"4.5717",1
"4.5712",1
"4.5680",1
"4.5672",1
"4.5670",1
"4.5636",1
"4.5630",1
"4.5588",1
"4.5584",1
"4.5576",1
"4.5575",1
"4.5558",1
"4.5529",1
"4.5528",1
"4.5513",1
"4.5507",1
"4.5476",1
"4.5472",1
"4.5455",1
"4.5451",1
"4.5416",1
"4.5415",1
"4.5380",1
"4.5345",1
"4.5339",1
"4.5316",1
"4.5309",1
"4.5279",1
"4.5216",1
"4.5156",1
"4.5136",1
"4.5128",1
"4.5115",1
"4.5096",1
"4.5081",1
"4.5064",1
"4.5029",1
"4.5024",1
"4.4968",1
"4.4961",1
"4.4955",1
"4.4954",1
"4.4945",1
"4.4932",1
"4.4928",1
"4.4924",1
"4.4912",1
"4.4904",1
"4.4886",1
"4.4885",1
"4.4814",1
"4.4803",1
"4.4795",1
"4.4790",1
"4.4786",1
"4.4785",1
"4.4772",1
"4.4746",1
"4.4704",1
"4.4681",1
"4.4650",1
"4.4648",1
"4.4639",1
"4.4634",1
"4.4630",1
"4.4620",1
"4.4611",1
"4.4597",1
"4.4575",1
"4.4574",1
"4.4561",1
"4.4540",1
"4.4534",1
"4.4530",1
"4.4502",1
"4.4489",1
"4.4485",1
"4.4475",1
"4.4473",1
"4.4410",1
"4.4388",1
"4.4368",1
"4.4361",1
"4.4320",1
"4.4316",1
"4.4264",1
"4.4260",1
"4.4212",1
"4.4208",1
"4.4200",1
"4.4191",1
"4.4170",1
"4.4156",1
"4.4118",1
"4.4107",1
"4.4073",1
"4.4045",1
"4.3990",1
"4.3986",1
"4.3968",1
"4.3928",1
"4.3911",1
"4.3904",1
"4.3900",1
"4.3890",1
"4.3857",1
"4.3856",1
"4.3792",1
"4.3782",1
"4.3769",1
"4.3731",1
"4.3695",1
"4.3677",1
"4.3659",1
"4.3648",1
"4.3605",1
"4.3602",1
"4.3596",1
"4.3595",1
"4.3567",1
"4.3565",1
"4.3551",1
"4.3526",1
"4.3516",1
"4.3515",1
"4.3496",1
"4.3461",1
"4.3455",1
"4.3449",1
"4.3446",1
"4.3420",1
"4.3415",1
"4.3398",1
"4.3364",1
"4.3335",1
"4.3282",1
"4.3254",1
"4.3240",1
"4.3235",1
"4.3218",1
"4.3132",1
"4.3090",1
"4.3070",1
"4.3015",1
"4.3010",1
"4.3004",1
"4.2999",1
"4.2918",1
"4.2903",1
"4.2894",1
"4.2874",1
"4.2830",1
"4.2790",1
"4.2786",1
"4.2785",1
"4.2777",1
"4.2742",1
"4.2740",1
"4.2725",1
"4.2705",1
"4.2642",1
"4.2614",1
"4.2579",1
"4.2553",1
"4.2544",1
"4.2531",1
"4.2520",1
"4.2512",1
"4.2501",1
"4.2485",1
"4.2462",1
"4.2445",1
"4.2441",1
"4.2381",1
"4.2372",1
"4.2368",1
"4.2364",1
"4.2266",1
"4.2231",1
"4.2204",1
"4.2152",1
"4.2090",1
"4.2081",1
"4.2015",1
"4.2012",1
"4.2007",1
"4.1935",1
"4.1929",1
"4.1928",1
"4.1923",1
"4.1896",1
"4.1888",1
"4.1870",1
"4.1862",1
"4.1844",1
"4.1839",1
"4.1783",1
"4.1775",1
"4.1760",1
"4.1748",1
"4.1744",1
"4.1742",1
"4.1724",1
"4.1723",1
"4.1665",1
"4.1652",1
"4.1629",1
"4.1568",1
"4.1544",1
"4.1536",1
"4.1512",1
"4.1510",1
"4.1464",1
"4.1463",1
"4.1406",1
"4.1400",1
"4.1395",1
"4.1360",1
"4.1353",1
"4.1338",1
"4.1325",1
"4.1322",1
"4.1316",1
"4.1208",1
"4.1188",1
"4.1168",1
"4.1155",1
"4.1125",1
"4.1080",1
"4.0999",1
"4.0980",1
"4.0975",1
"4.0960",1
"4.0940",1
"4.0910",1
"4.0873",1
"4.0864",1
"4.0860",1
"4.0835",1
"4.0833",1
"4.0832",1
"4.0790",1
"4.0780",1
"4.0758",1
"4.0754",1
"4.0752",1
"4.0747",1
"4.0730",1
"4.0729",1
"4.0720",1
"4.0684",1
"4.0680",1
"4.0672",1
"4.0670",1
"4.0666",1
"4.0648",1
"4.0626",1
"4.0624",1
"4.0623",1
"4.0617",1
"4.0590",1
"4.0580",1
"4.0576",1
"4.0558",1
"4.0548",1
"4.0546",1
"4.0418",1
"4.0391",1
"4.0368",1
"4.0341",1
"4.0337",1
"4.0314",1
"4.0270",1
"4.0238",1
"4.0196",1
"4.0194",1
"4.0188",1
"4.0184",1
"4.0172",1
"4.0120",1
"4.0079",1
"4.0072",1
"4.0054",1
"4.0052",1
"392.8062",1
"391.4190",1
"39.9945",1
"39.9906",1
"39.9814",1
"39.9791",1
"39.9788",1
"39.9672",1
"39.9630",1
"39.9540",1
"39.9400",1
"39.9399",1
"39.9360",1
"39.9355",1
"39.9350",1
"39.9306",1
"39.9280",1
"39.9256",1
"39.9245",1
"39.9228",1
"39.9168",1
"39.9060",1
"39.8788",1
"39.8782",1
"39.8719",1
"39.8692",1
"39.8635",1
"39.8616",1
"39.8580",1
"39.8567",1
"39.8565",1
"39.8524",1
"39.8376",1
"39.8365",1
"39.8286",1
"39.8250",1
"39.8244",1
"39.8216",1
"39.8202",1
"39.8157",1
"39.8048",1
"39.7950",1
"39.7866",1
"39.7716",1
"39.7606",1
"39.7536",1
"39.7300",1
"39.7215",1
"39.7195",1
"39.7089",1
"39.7050",1
"39.7020",1
"39.6900",1
"39.6893",1
"39.6817",1
"39.6780",1
"39.6716",1
"39.6704",1
"39.6669",1
"39.6648",1
"39.6564",1
"39.6546",1
"39.6430",1
"39.6372",1
"39.6347",1
"39.6192",1
"39.6180",1
"39.6162",1
"39.6160",1
"39.6129",1
"39.6072",1
"39.5730",1
"39.5725",1
"39.5692",1
"39.5664",1
"39.5552",1
"39.5445",1
"39.5421",1
"39.5400",1
"39.5388",1
"39.5376",1
"39.5340",1
"39.5280",1
"39.5120",1
"39.5097",1
"39.4922",1
"39.4800",1
"39.4785",1
"39.4695",1
"39.4600",1
"39.4560",1
"39.4548",1
"39.4368",1
"39.4358",1
"39.4310",1
"39.4086",1
"39.4060",1
"39.4020",1
"39.3900",1
"39.3780",1
"39.3588",1
"39.3575",1
