"comm_veh","Count"
"29.2965",1
"29.2960",1
"29.2959",1
"29.2955",1
"29.2875",1
"29.2848",1
"29.2845",1
"29.2830",1
"29.2788",1
"29.2784",1
"29.2774",1
"29.2740",1
"29.2695",1
"29.2680",1
"29.2676",1
"29.2672",1
"29.2650",1
"29.2642",1
"29.2638",1
"29.2626",1
"29.2622",1
"29.2565",1
"29.2562",1
"29.2544",1
"29.2539",1
"29.2490",1
"29.2464",1
"29.2460",1
"29.2424",1
"29.2417",1
"29.2368",1
"29.2336",1
"29.2334",1
"29.2304",1
"29.2278",1
"29.2259",1
"29.2212",1
"29.2201",1
"29.2144",1
"29.2140",1
"29.2116",1
"29.2096",1
"29.2082",1
"29.2070",1
"29.2032",1
"29.2019",1
"29.1992",1
"29.1984",1
"29.1942",1
"29.1930",1
"29.1924",1
"29.1920",1
"29.1897",1
"29.1885",1
"29.1840",1
"29.1830",1
"29.1828",1
"29.1808",1
"29.1798",1
"29.1795",1
"29.1774",1
"29.1759",1
"29.1754",1
"29.1728",1
"29.1708",1
"29.1688",1
"29.1669",1
"29.1663",1
"29.1662",1
"29.1660",1
"29.1652",1
"29.1629",1
"29.1600",1
"29.1590",1
"29.1588",1
"29.1525",1
"29.1511",1
"29.1460",1
"29.1434",1
"29.1431",1
"29.1412",1
"29.1408",1
"29.1405",1
"29.1397",1
"29.1396",1
"29.1395",1
"29.1384",1
"29.1372",1
"29.1368",1
"29.1356",1
"29.1348",1
"29.1324",1
"29.1312",1
"29.1296",1
"29.1284",1
"29.1258",1
"29.1222",1
"29.1180",1
"29.1159",1
"29.1116",1
"29.1083",1
"29.1080",1
"29.1072",1
"29.1056",1
"29.1048",1
"29.1040",1
"29.1015",1
"29.1005",1
"29.0989",1
"29.0985",1
"29.0976",1
"29.0925",1
"29.0920",1
"29.0914",1
"29.0912",1
"29.0910",1
"29.0904",1
"29.0865",1
"29.0853",1
"29.0850",1
"29.0849",1
"29.0848",1
"29.0844",1
"29.0832",1
"29.0826",1
"29.0802",1
"29.0772",1
"29.0768",1
"29.0760",1
"29.0732",1
"29.0715",1
"29.0704",1
"29.0696",1
"29.0670",1
"29.0664",1
"29.0653",1
"29.0643",1
"29.0640",1
"29.0610",1
"29.0592",1
"29.0586",1
"29.0564",1
"29.0552",1
"29.0550",1
"29.0547",1
"29.0540",1
"29.0528",1
"29.0520",1
"29.0508",1
"29.0464",1
"29.0440",1
"29.0430",1
"29.0424",1
"29.0388",1
"29.0322",1
"29.0310",1
"29.0304",1
"29.0268",1
"29.0262",1
"29.0256",1
"29.0220",1
"29.0199",1
"29.0180",1
"29.0150",1
"29.0144",1
"29.0139",1
"29.0128",1
"29.0112",1
"29.0108",1
"29.0100",1
"29.0088",1
"29.0073",1
"29.0054",1
"29.0000",1
"2896.7450",1
"289.7620",1
"289.6452",1
"289.1659",1
"288.9315",1
"288.8040",1
"288.6455",1
"288.5301",1
"288.4323",1
"288.2072",1
"288.1104",1
"2872.3961",1
"287.4496",1
"287.3465",1
"286.6950",1
"286.5471",1
"286.3686",1
"285.7805",1
"285.7536",1
"285.3025",1
"2842.7371",1
"284.9280",1
"284.7744",1
"284.4832",1
"283.8781",1
"283.5215",1
"283.3985",1
"283.2480",1
"283.0776",1
"283.0457",1
"283.0080",1
"282.8790",1
"282.7253",1
"282.3525",1
"282.2850",1
"281.1124",1
"280.9650",1
"280.4841",1
"280.4340",1
"280.3416",1
"280.3400",1
"280.1010",1
"28.9996",1
"28.9956",1
"28.9952",1
"28.9950",1
"28.9944",1
"28.9940",1
"28.9920",1
"28.9848",1
"28.9845",1
"28.9824",1
"28.9816",1
"28.9800",1
"28.9783",1
"28.9782",1
"28.9780",1
"28.9751",1
"28.9748",1
"28.9730",1
"28.9692",1
"28.9652",1
"28.9629",1
"28.9575",1
"28.9560",1
"28.9515",1
"28.9460",1
"28.9425",1
"28.9408",1
"28.9401",1
"28.9341",1
"28.9289",1
"28.9275",1
"28.9268",1
"28.9242",1
"28.9224",1
"28.9216",1
"28.9212",1
"28.9198",1
"28.9179",1
"28.9161",1
"28.9136",1
"28.9091",1
"28.9088",1
"28.9086",1
"28.9080",1
"28.9065",1
"28.9058",1
"28.9020",1
"28.8980",1
"28.8964",1
"28.8960",1
"28.8944",1
"28.8938",1
"28.8932",1
"28.8928",1
"28.8920",1
"28.8885",1
"28.8880",1
"28.8870",1
"28.8864",1
"28.8848",1
"28.8840",1
"28.8834",1
"28.8800",1
"28.8792",1
"28.8783",1
"28.8761",1
"28.8743",1
"28.8720",1
"28.8711",1
"28.8643",1
"28.8600",1
"28.8588",1
"28.8570",1
"28.8563",1
"28.8554",1
"28.8535",1
"28.8522",1
"28.8490",1
"28.8457",1
"28.8456",1
"28.8442",1
"28.8386",1
"28.8353",1
"28.8336",1
"28.8314",1
"28.8299",1
"28.8287",1
"28.8225",1
"28.8200",1
"28.8189",1
"28.8176",1
"28.8162",1
"28.8144",1
"28.8130",1
"28.8096",1
"28.8092",1
"28.8080",1
"28.8072",1
"28.8064",1
"28.8054",1
"28.8024",1
"28.8012",1
"28.7968",1
"28.7952",1
"28.7945",1
"28.7914",1
"28.7880",1
"28.7878",1
"28.7870",1
"28.7868",1
"28.7826",1
"28.7820",1
"28.7772",1
"28.7766",1
"28.7755",1
"28.7749",1
"28.7742",1
"28.7691",1
"28.7670",1
"28.7644",1
"28.7641",1
"28.7640",1
"28.7630",1
"28.7625",1
"28.7586",1
"28.7552",1
"28.7551",1
"28.7550",1
"28.7536",1
"28.7520",1
"28.7490",1
"28.7470",1
"28.7456",1
"28.7455",1
"28.7434",1
"28.7417",1
"28.7406",1
"28.7385",1
"28.7370",1
"28.7360",1
"28.7352",1
"28.7340",1
"28.7298",1
"28.7283",1
"28.7268",1
"28.7244",1
"28.7216",1
"28.7205",1
"28.7172",1
"28.7147",1
"28.7070",1
"28.7012",1
"28.6983",1
"28.6962",1
"28.6960",1
"28.6926",1
"28.6881",1
"28.6846",1
"28.6841",1
"28.6832",1
"28.6830",1
"28.6824",1
"28.6806",1
"28.6790",1
"28.6758",1
"28.6725",1
"28.6705",1
"28.6688",1
"28.6664",1
"28.6656",1
"28.6641",1
"28.6596",1
"28.6587",1
"28.6566",1
"28.6560",1
"28.6552",1
"28.6540",1
"28.6530",1
"28.6524",1
"28.6506",1
"28.6480",1
"28.6470",1
"28.6450",1
"28.6433",1
"28.6420",1
"28.6399",1
"28.6398",1
"28.6365",1
"28.6364",1
"28.6356",1
"28.6297",1
"28.6296",1
"28.6258",1
"28.6244",1
"28.6230",1
"28.6229",1
"28.6215",1
"28.6208",1
"28.6195",1
"28.6185",1
"28.6182",1
"28.6120",1
"28.6080",1
"28.6076",1
"28.6062",1
"28.6044",1
"28.6005",1
"28.5968",1
"28.5966",1
"28.5952",1
"28.5948",1
"28.5936",1
"28.5930",1
"28.5922",1
"28.5908",1
"28.5904",1
"28.5868",1
"28.5855",1
"28.5852",1
"28.5846",1
"28.5760",1
"28.5714",1
"28.5684",1
"28.5648",1
"28.5632",1
"28.5588",1
"28.5572",1
"28.5549",1
"28.5534",1
"28.5525",1
"28.5504",1
"28.5468",1
"28.5460",1
"28.5404",1
"28.5376",1
"28.5362",1
"28.5360",1
"28.5345",1
"28.5276",1
"28.5260",1
"28.5250",1
"28.5248",1
"28.5243",1
"28.5220",1
"28.5216",1
"28.5190",1
"28.5166",1
"28.5129",1
"28.5124",1
"28.5084",1
"28.5075",1
"28.5070",1
"28.5068",1
"28.5065",1
"28.5064",1
"28.5056",1
"28.5048",1
"28.5040",1
"28.5024",1
"28.5005",1
"28.4998",1
"28.4988",1
"28.4952",1
"28.4916",1
"28.4886",1
"28.4880",1
"28.4872",1
"28.4860",1
"28.4858",1
"28.4856",1
"28.4850",1
"28.4844",1
"28.4816",1
"28.4810",1
"28.4801",1
"28.4760",1
"28.4752",1
"28.4734",1
"28.4726",1
"28.4716",1
"28.4700",1
"28.4688",1
"28.4674",1
"28.4631",1
"28.4610",1
"28.4592",1
"28.4520",1
"28.4517",1
"28.4512",1
"28.4495",1
"28.4490",1
"28.4466",1
"28.4445",1
"28.4440",1
"28.4438",1
"28.4401",1
"28.4385",1
"28.4384",1
"28.4362",1
"28.4354",1
"28.4259",1
"28.4220",1
"28.4196",1
"28.4179",1
"28.4176",1
"28.4172",1
"28.4160",1
"28.4128",1
"28.4112",1
"28.4104",1
"28.4089",1
"28.4080",1
"28.4064",1
"28.4050",1
"28.4037",1
"28.4016",1
"28.3985",1
"28.3936",1
"28.3932",1
"28.3920",1
"28.3914",1
"28.3907",1
"28.3878",1
"28.3830",1
"28.3822",1
"28.3815",1
"28.3784",1
"28.3752",1
"28.3728",1
"28.3712",1
"28.3708",1
"28.3699",1
"28.3668",1
"28.3662",1
"28.3648",1
"28.3599",1
"28.3595",1
"28.3580",1
"28.3500",1
"28.3481",1
"28.3475",1
"28.3460",1
"28.3452",1
"28.3430",1
"28.3395",1
"28.3374",1
"28.3373",1
"28.3365",1
"28.3338",1
"28.3328",1
"28.3320",1
"28.3283",1
"28.3266",1
"28.3264",1
"28.3260",1
"28.3245",1
"28.3239",1
"28.3234",1
"28.3228",1
"28.3215",1
"28.3200",1
"28.3192",1
"28.3184",1
"28.3108",1
"28.3096",1
"28.3050",1
"28.3035",1
"28.3024",1
"28.3023",1
"28.3016",1
"28.2982",1
"28.2942",1
"28.2915",1
"28.2897",1
"28.2880",1
"28.2848",1
"28.2828",1
"28.2816",1
"28.2778",1
"28.2768",1
"28.2750",1
"28.2736",1
"28.2730",1
"28.2711",1
"28.2675",1
"28.2659",1
"28.2654",1
"28.2645",1
"28.2620",1
"28.2618",1
"28.2608",1
"28.2601",1
"28.2570",1
"28.2560",1
"28.2557",1
"28.2492",1
"28.2460",1
"28.2456",1
"28.2440",1
"28.2438",1
"28.2425",1
"28.2416",1
"28.2411",1
"28.2408",1
"28.2405",1
"28.2378",1
"28.2353",1
"28.2348",1
"28.2294",1
"28.2270",1
"28.2227",1
"28.2216",1
"28.2204",1
"28.2191",1
"28.2156",1
"28.2152",1
"28.2150",1
"28.2142",1
"28.2132",1
"28.2128",1
"28.2107",1
"28.2060",1
"28.2048",1
"28.2030",1
"28.2015",1
"28.2009",1
"28.1988",1
"28.1983",1
"28.1962",1
"28.1928",1
"28.1920",1
"28.1908",1
"28.1898",1
"28.1888",1
"28.1862",1
"28.1860",1
"28.1805",1
"28.1772",1
"28.1771",1
"28.1764",1
"28.1751",1
"28.1749",1
"28.1732",1
"28.1728",1
"28.1710",1
"28.1708",1
"28.1684",1
"28.1680",1
"28.1673",1
"28.1658",1
"28.1656",1
"28.1610",1
"28.1565",1
"28.1550",1
"28.1541",1
"28.1537",1
"28.1516",1
"28.1498",1
"28.1484",1
"28.1447",1
"28.1424",1
"28.1352",1
"28.1340",1
"28.1310",1
"28.1295",1
"28.1281",1
"28.1280",1
"28.1268",1
"28.1248",1
"28.1246",1
"28.1235",1
"28.1231",1
"28.1214",1
"28.1205",1
"28.1151",1
"28.1149",1
"28.1146",1
"28.1120",1
"28.1106",1
"28.1100",1
"28.1099",1
"28.1085",1
"28.1073",1
"28.1067",1
"28.1060",1
"28.1052",1
"28.1036",1
"28.1021",1
"28.1017",1
"28.0982",1
"28.0965",1
"28.0962",1
"28.0960",1
"28.0953",1
"28.0952",1
"28.0938",1
"28.0932",1
"28.0882",1
"28.0875",1
"28.0857",1
"28.0845",1
"28.0812",1
"28.0784",1
"28.0774",1
"28.0744",1
"28.0737",1
"28.0721",1
"28.0693",1
"28.0620",1
"28.0618",1
"28.0608",1
"28.0602",1
"28.0580",1
"28.0574",1
"28.0536",1
"28.0530",1
"28.0512",1
"28.0501",1
"28.0464",1
"28.0462",1
"28.0458",1
"28.0412",1
"28.0404",1
"28.0392",1
"28.0324",1
"28.0313",1
"28.0280",1
"28.0269",1
"28.0245",1
"28.0225",1
"28.0224",1
"28.0211",1
"28.0185",1
"28.0170",1
"28.0164",1
"28.0163",1
"28.0140",1
"28.0098",1
"28.0095",1
"28.0080",1
"28.0079",1
"28.0000",1
"279.9720",1
"279.8415",1
"279.5936",1
"279.5221",1
"279.2828",1
"279.2080",1
"279.0045",1
"278.8440",1
"278.6900",1
"278.2176",1
"278.1921",1
"278.0946",1
"278.0216",1
"277.3850",1
"276.7824",1
"276.3288",1
"276.2092",1
"275.9701",1
"274.8564",1
"274.5756",1
"274.4016",1
"274.3600",1
"273.4212",1
"272.7110",1
"272.6464",1
"272.6295",1
"272.5611",1
"2717.4160",1
"271.9360",1
"271.9185",1
"271.4189",1
"271.3970",1
"271.2567",1
"271.1670",1
"271.1148",1
"270.9426",1
"270.7880",1
"270.5262",1
"270.3212",1
"27.9996",1
"27.9994",1
"27.9986",1
"27.9984",1
"27.9972",1
"27.9960",1
"27.9948",1
"27.9945",1
"27.9942",1
"27.9930",1
"27.9917",1
"27.9902",1
"27.9860",1
"27.9855",1
"27.9828",1
"27.9825",1
"27.9818",1
"27.9813",1
"27.9810",1
"27.9808",1
"27.9807",1
"27.9792",1
"27.9768",1
"27.9762",1
"27.9711",1
"27.9700",1
"27.9690",1
"27.9664",1
"27.9650",1
"27.9648",1
"27.9608",1
"27.9585",1
"27.9582",1
"27.9532",1
"27.9526",1
"27.9524",1
"27.9480",1
"27.9454",1
"27.9420",1
"27.9414",1
"27.9412",1
"27.9396",1
"27.9384",1
"27.9378",1
"27.9376",1
"27.9360",1
"27.9344",1
"27.9342",1
"27.9336",1
"27.9334",1
"27.9331",1
"27.9323",1
"27.9300",1
"27.9246",1
"27.9240",1
"27.9214",1
"27.9202",1
"27.9180",1
"27.9158",1
"27.9123",1
"27.9120",1
"27.9060",1
"27.9045",1
"27.9038",1
"27.9034",1
"27.9020",1
"27.9000",1
"27.8941",1
"27.8936",1
"27.8880",1
"27.8864",1
"27.8860",1
"27.8824",1
"27.8817",1
"27.8810",1
"27.8800",1
"27.8796",1
"27.8772",1
"27.8715",1
"27.8700",1
"27.8698",1
"27.8681",1
"27.8658",1
"27.8655",1
"27.8630",1
"27.8614",1
"27.8608",1
"27.8603",1
"27.8580",1
"27.8575",1
"27.8556",1
"27.8535",1
"27.8502",1
"27.8475",1
"27.8472",1
"27.8460",1
"27.8454",1
"27.8415",1
"27.8412",1
"27.8385",1
"27.8340",1
"27.8331",1
"27.8295",1
"27.8290",1
"27.8239",1
"27.8220",1
"27.8212",1
"27.8200",1
"27.8175",1
"27.8166",1
"27.8096",1
"27.8060",1
"27.8054",1
"27.8040",1
"27.8018",1
"27.8016",1
"27.8012",1
"27.8001",1
"27.7998",1
"27.7970",1
"27.7956",1
"27.7947",1
"27.7928",1
"27.7900",1
"27.7845",1
"27.7797",1
"27.7776",1
"27.7746",1
"27.7716",1
"27.7661",1
"27.7641",1
"27.7628",1
"27.7623",1
"27.7616",1
"27.7602",1
"27.7593",1
"27.7590",1
"27.7545",1
"27.7536",1
"27.7525",1
"27.7520",1
"27.7512",1
"27.7485",1
"27.7470",1
"27.7466",1
"27.7452",1
"27.7446",1
"27.7440",1
"27.7416",1
"27.7410",1
"27.7404",1
"27.7381",1
"27.7376",1
"27.7368",1
"27.7356",1
"27.7299",1
"27.7298",1
"27.7277",1
"27.7272",1
"27.7264",1
"27.7260",1
"27.7245",1
"27.7230",1
"27.7225",1
"27.7200",1
"27.7199",1
"27.7188",1
"27.7185",1
"27.7182",1
"27.7180",1
"27.7173",1
"27.7152",1
"27.7144",1
"27.7140",1
"27.7130",1
"27.7112",1
"27.7102",1
"27.7069",1
"27.7056",1
"27.7018",1
"27.6957",1
"27.6945",1
"27.6925",1
"27.6920",1
"27.6914",1
"27.6894",1
"27.6876",1
"27.6864",1
"27.6826",1
"27.6782",1
"27.6780",1
"27.6760",1
"27.6743",1
"27.6735",1
"27.6692",1
"27.6690",1
"27.6688",1
"27.6668",1
"27.6656",1
"27.6654",1
"27.6612",1
"27.6606",1
"27.6590",1
"27.6576",1
"27.6570",1
"27.6562",1
"27.6549",1
"27.6528",1
"27.6492",1
"27.6486",1
"27.6450",1
"27.6420",1
"27.6408",1
"27.6400",1
"27.6396",1
"27.6375",1
"27.6360",1
"27.6336",1
"27.6318",1
"27.6315",1
"27.6298",1
"27.6285",1
"27.6267",1
"27.6248",1
"27.6237",1
"27.6234",1
"27.6228",1
"27.6195",1
"27.6180",1
"27.6178",1
"27.6156",1
"27.6140",1
"27.6136",1
"27.6122",1
"27.6120",1
"27.6089",1
"27.6081",1
"27.6048",1
"27.6038",1
"27.6036",1
"27.6012",1
"27.6000",1
"27.5985",1
"27.5920",1
"27.5892",1
"27.5848",1
"27.5842",1
"27.5835",1
"27.5823",1
"27.5820",1
"27.5775",1
"27.5769",1
"27.5760",1
"27.5759",1
"27.5758",1
"27.5750",1
"27.5664",1
"27.5643",1
"27.5638",1
"27.5632",1
"27.5610",1
"27.5583",1
"27.5580",1
"27.5574",1
"27.5571",1
"27.5550",1
"27.5522",1
"27.5519",1
"27.5508",1
"27.5483",1
"27.5456",1
"27.5451",1
"27.5445",1
"27.5444",1
"27.5405",1
"27.5394",1
"27.5385",1
"27.5374",1
"27.5366",1
"27.5340",1
"27.5338",1
"27.5310",1
"27.5286",1
"27.5280",1
"27.5264",1
"27.5175",1
"27.5172",1
"27.5166",1
"27.5130",1
"27.5106",1
"27.5076",1
"27.5070",1
"27.5040",1
"27.5030",1
"27.5000",1
"27.4992",1
"27.4965",1
"27.4963",1
"27.4946",1
"27.4911",1
"27.4885",1
"27.4873",1
"27.4850",1
"27.4822",1
"27.4807",1
"27.4805",1
"27.4800",1
"27.4792",1
"27.4780",1
"27.4770",1
"27.4764",1
"27.4755",1
"27.4740",1
"27.4736",1
"27.4725",1
"27.4722",1
"27.4680",1
"27.4666",1
"27.4665",1
"27.4635",1
"27.4620",1
"27.4605",1
"27.4596",1
"27.4545",1
"27.4536",1
"27.4527",1
"27.4512",1
"27.4496",1
"27.4465",1
"27.4455",1
"27.4440",1
"27.4420",1
"27.4392",1
"27.4391",1
"27.4372",1
"27.4363",1
"27.4352",1
"27.4302",1
"27.4296",1
"27.4272",1
"27.4260",1
"27.4235",1
"27.4232",1
"27.4197",1
"27.4194",1
"27.4193",1
"27.4176",1
"27.4155",1
"27.4110",1
"27.4079",1
"27.4065",1
"27.4032",1
"27.4022",1
"27.4016",1
"27.4008",1
"27.4001",1
"27.3996",1
"27.3990",1
"27.3980",1
"27.3972",1
"27.3960",1
"27.3952",1
"27.3882",1
"27.3856",1
"27.3798",1
"27.3784",1
"27.3776",1
"27.3754",1
"27.3728",1
"27.3715",1
"27.3702",1
"27.3700",1
"27.3686",1
"27.3600",1
"27.3546",1
"27.3507",1
"27.3494",1
"27.3464",1
"27.3442",1
"27.3434",1
"27.3424",1
"27.3312",1
"27.3299",1
"27.3276",1
"27.3240",1
"27.3210",1
"27.3204",1
"27.3195",1
"27.3185",1
"27.3174",1
"27.3168",1
"27.3165",1
"27.3163",1
"27.3140",1
"27.3090",1
"27.2992",1
"27.2986",1
"27.2964",1
"27.2954",1
"27.2944",1
"27.2936",1
"27.2928",1
"27.2902",1
"27.2895",1
"27.2888",1
"27.2835",1
"27.2778",1
"27.2760",1
"27.2745",1
"27.2714",1
"27.2706",1
"27.2700",1
"27.2688",1
"27.2682",1
"27.2679",1
"27.2670",1
"27.2662",1
"27.2628",1
"27.2619",1
"27.2610",1
"27.2602",1
"27.2592",1
"27.2580",1
"27.2569",1
"27.2550",1
"27.2545",1
"27.2528",1
"27.2520",1
"27.2502",1
"27.2496",1
"27.2493",1
"27.2412",1
"27.2408",1
"27.2402",1
"27.2385",1
"27.2325",1
"27.2323",1
"27.2304",1
"27.2280",1
"27.2256",1
"27.2250",1
"27.2216",1
"27.2202",1
"27.2194",1
"27.2188",1
"27.2151",1
"27.2132",1
"27.2119",1
"27.2115",1
"27.2099",1
"27.2088",1
"27.2060",1
"27.2052",1
"27.2006",1
"27.1995",1
"27.1936",1
"27.1896",1
"27.1884",1
"27.1875",1
"27.1860",1
"27.1847",1
"27.1836",1
"27.1800",1
"27.1799",1
"27.1791",1
"27.1782",1
"27.1779",1
"27.1778",1
"27.1764",1
"27.1754",1
"27.1700",1
"27.1680",1
"27.1620",1
"27.1616",1
"27.1614",1
"27.1600",1
"27.1590",1
"27.1548",1
"27.1544",1
"27.1504",1
"27.1502",1
"27.1485",1
"27.1456",1
"27.1392",1
"27.1388",1
"27.1380",1
"27.1376",1
"27.1370",1
"27.1359",1
"27.1350",1
"27.1337",1
"27.1308",1
"27.1303",1
"27.1296",1
"27.1286",1
"27.1280",1
"27.1236",1
"27.1227",1
"27.1216",1
"27.1184",1
"27.1176",1
"27.1170",1
"27.1167",1
"27.1152",1
"27.1120",1
"27.1115",1
"27.1098",1
"27.1096",1
"27.1080",1
"27.1056",1
"27.1024",1
"27.1020",1
"27.0990",1
"27.0970",1
"27.0944",1
"27.0941",1
"27.0929",1
"27.0924",1
"27.0894",1
"27.0885",1
"27.0872",1
"27.0830",1
"27.0825",1
"27.0820",1
"27.0816",1
"27.0750",1
"27.0743",1
"27.0724",1
"27.0672",1
"27.0660",1
"27.0655",1
"27.0634",1
"27.0620",1
"27.0555",1
"27.0495",1
"27.0480",1
"27.0479",1
"27.0465",1
"27.0436",1
"27.0435",1
"27.0432",1
"27.0424",1
"27.0420",1
"27.0396",1
"27.0387",1
"27.0382",1
"27.0368",1
"27.0360",1
"27.0340",1
"27.0336",1
"27.0330",1
"27.0315",1
"27.0300",1
"27.0291",1
"27.0281",1
"27.0272",1
"27.0270",1
"27.0257",1
"27.0256",1
"27.0244",1
"27.0242",1
"27.0240",1
"27.0226",1
"27.0214",1
"27.0199",1
"27.0160",1
"27.0158",1
"27.0128",1
"27.0114",1
"27.0096",1
"27.0080",1
"27.0048",1
"27.0046",1
"27.0045",1
"27.0032",1
"27.0030",1
"27.0010",1
"27.0009",1
"27.0000",1
"269.7347",1
"269.1256",1
"268.5066",1
"268.3670",1
"267.9282",1
"267.5816",1
"267.5504",1
"267.3648",1
"267.3526",1
"266.7121",1
"266.6592",1
"266.6332",1
"266.2362",1
"2659.7076",1
"2658.0579",1
"2652.5300",1
"265.8656",1
"265.8348",1
"265.6722",1
"265.5520",1
"265.3972",1
"265.1805",1
"2645.8786",1
"264.2244",1
"264.1912",1
"2637.4528",1
"262.8360",1
"262.4444",1
"262.3840",1
"261.9617",1
"261.6819",1
"261.2160",1
"260.9200",1
"260.4980",1
"260.2677",1
"260.1340",1
"260.1313",1
"260.1060",1
"260.0862",1
"260.0612",1
"26.9984",1
"26.9980",1
"26.9971",1
"26.9968",1
"26.9960",1
"26.9928",1
"26.9924",1
"26.9895",1
"26.9888",1
"26.9854",1
"26.9852",1
"26.9808",1
"26.9794",1
"26.9775",1
"26.9764",1
"26.9731",1
"26.9688",1
"26.9685",1
"26.9665",1
"26.9646",1
"26.9626",1
"26.9544",1
"26.9532",1
"26.9529",1
"26.9518",1
"26.9516",1
"26.9505",1
"26.9504",1
"26.9490",1
"26.9478",1
"26.9477",1
"26.9475",1
"26.9458",1
"26.9448",1
"26.9425",1
"26.9392",1
"26.9388",1
"26.9368",1
"26.9367",1
"26.9360",1
"26.9348",1
"26.9347",1
"26.9320",1
"26.9310",1
"26.9295",1
"26.9282",1
"26.9280",1
"26.9265",1
"26.9246",1
"26.9236",1
"26.9235",1
"26.9196",1
"26.9190",1
"26.9165",1
"26.9145",1
"26.9144",1
"26.9139",1
"26.9088",1
"26.9085",1
"26.9076",1
"26.9064",1
"26.9040",1
"26.8991",1
"26.8980",1
"26.8974",1
"26.8945",1
"26.8920",1
"26.8884",1
"26.8860",1
"26.8848",1
"26.8836",1
"26.8832",1
"26.8814",1
"26.8804",1
"26.8800",1
"26.8794",1
"26.8720",1
"26.8719",1
"26.8692",1
"26.8671",1
"26.8660",1
"26.8646",1
"26.8605",1
"26.8567",1
"26.8566",1
"26.8536",1
"26.8520",1
"26.8512",1
"26.8480",1
"26.8464",1
"26.8460",1
"26.8455",1
"26.8448",1
"26.8444",1
"26.8416",1
"26.8408",1
"26.8359",1
"26.8353",1
"26.8337",1
"26.8336",1
"26.8326",1
"26.8308",1
"26.8294",1
"26.8290",1
"26.8284",1
"26.8272",1
"26.8260",1
"26.8203",1
"26.8200",1
"26.8192",1
"26.8155",1
"26.8142",1
"26.8125",1
"26.8058",1
"26.8048",1
"26.8035",1
"26.8030",1
"26.8000",1
"26.7988",1
"26.7984",1
"26.7974",1
"26.7957",1
"26.7943",1
"26.7930",1
"26.7876",1
"26.7870",1
"26.7865",1
"26.7864",1
"26.7834",1
"26.7810",1
"26.7806",1
"26.7795",1
"26.7765",1
"26.7735",1
"26.7732",1
"26.7684",1
"26.7680",1
"26.7619",1
"26.7615",1
"26.7610",1
"26.7603",1
"26.7596",1
"26.7582",1
"26.7542",1
"26.7532",1
"26.7514",1
"26.7512",1
"26.7480",1
"26.7400",1
"26.7399",1
"26.7397",1
"26.7380",1
"26.7358",1
"26.7240",1
"26.7225",1
"26.7195",1
"26.7190",1
"26.7162",1
"26.7155",1
"26.7150",1
"26.7104",1
"26.7072",1
"26.7066",1
"26.7030",1
"26.7024",1
"26.6985",1
"26.6981",1
"26.6980",1
"26.6976",1
"26.6966",1
"26.6958",1
"26.6955",1
"26.6952",1
"26.6950",1
"26.6925",1
"26.6903",1
"26.6868",1
"26.6856",1
"26.6820",1
"26.6800",1
"26.6798",1
"26.6794",1
"26.6772",1
"26.6747",1
"26.6736",1
"26.6735",1
"26.6704",1
"26.6695",1
"26.6685",1
"26.6672",1
"26.6670",1
"26.6668",1
"26.6656",1
"26.6655",1
"26.6643",1
"26.6630",1
"26.6625",1
"26.6611",1
"26.6589",1
"26.6535",1
"26.6532",1
"26.6474",1
"26.6472",1
"26.6434",1
"26.6430",1
"26.6415",1
"26.6407",1
"26.6384",1
"26.6382",1
"26.6368",1
"26.6340",1
"26.6336",1
"26.6331",1
"26.6318",1
"26.6305",1
"26.6304",1
"26.6295",1
"26.6256",1
"26.6210",1
"26.6188",1
"26.6186",1
"26.6175",1
"26.6172",1
"26.6156",1
"26.6124",1
"26.6070",1
"26.6057",1
"26.6056",1
"26.6045",1
"26.6032",1
"26.6004",1
"26.5999",1
"26.5984",1
"26.5950",1
"26.5944",1
"26.5880",1
"26.5840",1
"26.5815",1
"26.5793",1
"26.5772",1
"26.5771",1
"26.5770",1
"26.5681",1
"26.5668",1
"26.5636",1
"26.5629",1
"26.5608",1
"26.5601",1
"26.5590",1
"26.5577",1
"26.5538",1
"26.5536",1
"26.5524",1
"26.5515",1
"26.5488",1
"26.5468",1
"26.5456",1
"26.5454",1
"26.5450",1
"26.5434",1
"26.5428",1
"26.5420",1
"26.5410",1
"26.5384",1
"26.5310",1
"26.5300",1
"26.5260",1
"26.5244",1
"26.5243",1
"26.5239",1
"26.5210",1
"26.5200",1
"26.5133",1
"26.5132",1
"26.5100",1
"26.5095",1
"26.5080",1
"26.5057",1
"26.5050",1
"26.5044",1
"26.5018",1
"26.5008",1
"26.5000",1
"26.4980",1
"26.4951",1
"26.4930",1
"26.4915",1
"26.4911",1
"26.4900",1
"26.4894",1
"26.4888",1
"26.4852",1
"26.4825",1
"26.4780",1
"26.4768",1
"26.4765",1
"26.4758",1
"26.4710",1
"26.4708",1
"26.4693",1
"26.4680",1
"26.4641",1
"26.4624",1
"26.4622",1
"26.4620",1
"26.4615",1
"26.4605",1
"26.4592",1
"26.4580",1
"26.4561",1
"26.4555",1
"26.4540",1
"26.4498",1
"26.4496",1
"26.4480",1
"26.4474",1
"26.4452",1
"26.4433",1
"26.4396",1
"26.4393",1
"26.4376",1
"26.4336",1
"26.4324",1
"26.4308",1
"26.4292",1
"26.4271",1
"26.4270",1
"26.4264",1
"26.4224",1
"26.4214",1
"26.4180",1
